"id","fqdn/ip","port","severity","finding","cve","cwe"
"DROWN","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","lesmurmuresdulignon.com/83.166.138.125","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=DFEF826301C9D1A0998AC7B4BBFB6ED6B0B0897E016C2B27444C15F96B3F3368","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","lesmurmuresdulignon.com/83.166.138.125","443","INFO","HAProxy","CVE-2015-4000","CWE-310"
"LOGJAM","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","lesmurmuresdulignon.com/83.166.138.125","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","lesmurmuresdulignon.com/83.166.138.125","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_11","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_12","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_101_win10","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_100_win10","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_6_xp","lesmurmuresdulignon.com/83.166.138.125","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","lesmurmuresdulignon.com/83.166.138.125","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","lesmurmuresdulignon.com/83.166.138.125","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_130_osx_10146","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_154_osx_1231","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_7u25","lesmurmuresdulignon.com/83.166.138.125","443","INFO","No connection","",""
"clientsimulation-java_8u161","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1703","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-go_1178","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-libressl_283","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
